Date,Open,High,Low,Close,Adj Close,Volume
2009-02-20,47.080002,52.040001,47.080002,49.299999,49.299999,0
2009-02-23,49.299999,53.160000,48.970001,52.619999,52.619999,0
2009-02-24,52.500000,52.560001,44.279999,45.490002,45.490002,0
2009-02-25,45.730000,47.230000,42.840000,44.669998,44.669998,0
2009-02-26,43.750000,45.330002,41.910000,44.660000,44.660000,0
2009-02-27,44.660000,47.340000,44.459999,46.349998,46.349998,0
2009-03-02,49.959999,53.250000,48.349998,52.650002,52.650002,0
2009-03-03,52.650002,52.759998,48.500000,50.930000,50.930000,0
2009-03-04,48.020000,48.830002,45.020000,47.560001,47.560001,0
2009-03-05,47.560001,51.950001,46.980000,50.169998,50.169998,0
2009-03-06,50.169998,51.950001,47.650002,49.330002,49.330002,0
2009-03-09,49.349998,51.340000,48.400002,49.680000,49.680000,0
2009-03-10,49.680000,49.680000,43.880001,44.369999,44.369999,0
2009-03-11,43.349998,44.259998,42.360001,43.610001,43.610001,0
2009-03-12,43.529999,43.980000,40.750000,41.180000,41.180000,0
2009-03-13,40.990002,43.520000,40.029999,42.360001,42.360001,0
2009-03-16,42.360001,44.230000,42.360001,43.740002,43.740002,0
2009-03-17,44.230000,44.590000,40.740002,40.799999,40.799999,0
2009-03-18,41.139999,42.389999,38.980000,40.060001,40.060001,0
2009-03-19,40.060001,44.169998,38.790001,43.680000,43.680000,0
2009-03-20,43.599998,47.630001,43.070000,45.889999,45.889999,0
2009-03-23,45.889999,45.889999,41.270000,43.230000,43.230000,0
2009-03-24,43.240002,44.000000,41.630001,42.930000,42.930000,0
2009-03-25,42.349998,44.200001,40.810001,42.250000,42.250000,0
2009-03-26,42.250000,42.250000,40.169998,40.360001,40.360001,0
2009-03-27,40.360001,42.130001,40.360001,41.040001,41.040001,0
2009-03-30,44.860001,46.279999,44.860001,45.540001,45.540001,0
2009-03-31,45.540001,45.540001,42.270000,44.139999,44.139999,0
2009-04-01,45.419998,45.599998,42.259998,42.279999,42.279999,0
2009-04-02,42.279999,42.680000,40.299999,42.040001,42.040001,0
2009-04-03,42.029999,42.029999,39.639999,39.700001,39.700001,0
2009-04-06,41.959999,43.020000,40.830002,40.930000,40.930000,0
2009-04-07,41.480000,42.500000,40.360001,40.389999,40.389999,0
2009-04-08,40.389999,40.860001,38.700001,38.849998,38.849998,0
2009-04-09,37.220001,37.740002,36.529999,36.529999,36.529999,0
2009-04-13,38.320000,38.910000,37.509998,37.810001,37.810001,0
2009-04-14,37.950001,38.500000,36.880001,37.669998,37.669998,0
2009-04-15,37.849998,38.060001,36.099998,36.169998,36.169998,0
2009-04-16,36.040001,36.799999,34.880001,35.790001,35.790001,0
2009-04-17,35.360001,35.520000,33.680000,33.939999,33.939999,0
2009-04-20,33.939999,39.580002,33.939999,39.180000,39.180000,0
2009-04-21,40.270000,40.290001,36.950001,37.139999,37.139999,0
2009-04-22,37.139999,38.189999,36.009998,38.099998,38.099998,0
2009-04-23,38.099998,38.520000,37.009998,37.150002,37.150002,0
2009-04-24,36.860001,37.529999,36.369999,36.820000,36.820000,0
2009-04-27,39.459999,39.520000,37.970001,38.320000,38.320000,0
2009-04-28,39.430000,39.639999,37.419998,37.950001,37.950001,0
2009-04-29,37.950001,37.950001,35.369999,36.080002,36.080002,0
2009-04-30,36.090000,36.709999,34.500000,36.500000,36.500000,0
2009-05-01,36.500000,36.880001,34.880001,35.299999,35.299999,0
2009-05-04,35.299999,36.240002,34.310001,34.529999,34.529999,0
2009-05-05,34.540001,35.139999,33.360001,33.360001,33.360001,0
2009-05-06,33.360001,33.700001,32.430000,32.450001,32.450001,0
2009-05-07,32.099998,34.560001,31.910000,33.439999,33.439999,0
2009-05-08,32.360001,32.720001,31.190001,32.049999,32.049999,0
2009-05-11,32.049999,34.080002,32.049999,32.869999,32.869999,0
2009-05-12,32.680000,33.290001,31.570000,31.799999,31.799999,0
2009-05-13,32.970001,33.990002,32.560001,33.650002,33.650002,0
2009-05-14,33.650002,33.959999,31.320000,31.370001,31.370001,0
2009-05-15,31.360001,33.610001,30.590000,33.119999,33.119999,0
2009-05-18,32.910000,32.910000,30.000000,30.240000,30.240000,0
2009-05-19,30.230000,30.320000,28.350000,28.799999,28.799999,0
2009-05-20,27.469999,29.160000,26.570000,29.030001,29.030001,0
2009-05-21,29.030001,32.770000,29.030001,31.350000,31.350000,0
2009-05-22,31.360001,32.709999,30.570000,32.630001,32.630001,0
2009-05-26,34.570000,34.570000,30.379999,30.620001,30.620001,0
2009-05-27,30.799999,32.529999,29.620001,32.360001,32.360001,0
2009-05-28,31.540001,33.320000,31.100000,31.670000,31.670000,0
2009-05-29,31.670000,31.670000,28.850000,28.920000,28.920000,0
2009-06-01,28.700001,30.049999,28.450001,30.040001,30.040001,0
2009-06-02,30.040001,30.129999,28.299999,29.629999,29.629999,0
2009-06-03,29.620001,31.790001,29.620001,31.020000,31.020000,0
2009-06-04,31.020000,31.020000,29.920000,30.180000,30.180000,0
2009-06-05,29.389999,30.809999,28.850000,29.620001,29.620001,0
2009-06-08,30.879999,31.820000,29.330000,29.770000,29.770000,0
2009-06-09,29.770000,29.770000,27.790001,28.270000,28.270000,0
2009-06-10,26.900000,29.740000,26.900000,28.459999,28.459999,0
2009-06-11,27.360001,28.110001,26.809999,28.110001,28.110001,0
2009-06-12,28.080000,28.500000,27.730000,28.150000,28.150000,0
2009-06-15,29.700001,31.090000,29.639999,30.809999,30.809999,0
2009-06-16,30.809999,32.750000,30.070000,32.680000,32.680000,0
2009-06-17,31.190001,32.770000,30.639999,31.540001,31.540001,0
2009-06-18,31.540001,31.540001,29.600000,30.030001,30.030001,0
2009-06-19,29.160000,29.320000,27.559999,27.990000,27.990000,0
2009-06-22,30.400000,32.049999,30.299999,31.170000,31.170000,0
2009-06-23,31.299999,31.540001,30.190001,30.580000,30.580000,0
2009-06-24,30.580000,30.580000,28.790001,29.049999,29.049999,0
2009-06-25,29.450001,29.559999,26.299999,26.360001,26.360001,0
2009-06-26,27.090000,27.219999,25.760000,25.930000,25.930000,0
2009-06-29,25.930000,27.180000,25.290001,25.350000,25.350000,0
2009-06-30,25.360001,27.379999,25.020000,26.350000,26.350000,0
2009-07-01,25.730000,26.309999,24.799999,26.219999,26.219999,0
2009-07-02,26.219999,28.620001,26.219999,27.950001,27.950001,0
2009-07-06,30.320000,30.600000,28.990000,29.000000,29.000000,0
2009-07-07,29.000000,30.940001,28.900000,30.850000,30.850000,0
2009-07-08,30.850000,33.049999,30.430000,31.299999,31.299999,0
2009-07-09,30.230000,30.490000,29.280001,29.780001,29.780001,0
2009-07-10,29.780001,30.340000,28.820000,29.020000,29.020000,0
2009-07-13,28.360001,29.240000,25.420000,26.309999,26.309999,0
2009-07-14,26.309999,26.840000,24.990000,25.020000,25.020000,0
2009-07-15,25.049999,26.059999,23.830000,25.889999,25.889999,0
2009-07-16,25.959999,26.180000,24.510000,25.420000,25.420000,0
2009-07-17,25.420000,25.549999,23.879999,24.340000,24.340000,0
2009-07-20,25.059999,25.420000,24.260000,24.400000,24.400000,0
2009-07-21,24.280001,25.139999,23.809999,23.870001,23.870001,0
2009-07-22,24.049999,24.139999,23.240000,23.469999,23.469999,0
2009-07-23,23.709999,24.049999,23.209999,23.430000,23.430000,0
2009-07-24,23.870001,23.870001,23.000000,23.090000,23.090000,0
2009-07-27,24.059999,24.860001,24.020000,24.280001,24.280001,0
2009-07-28,24.280001,25.610001,24.280001,25.010000,25.010000,0
2009-07-29,25.469999,26.180000,25.410000,25.610001,25.610001,0
2009-07-30,25.400000,25.760000,24.850000,25.400000,25.400000,0
2009-07-31,25.400000,26.219999,24.930000,25.920000,25.920000,0
2009-08-03,25.920000,26.490000,25.559999,25.559999,25.559999,0
2009-08-04,25.549999,26.160000,24.889999,24.889999,24.889999,0
2009-08-05,24.910000,25.850000,24.860001,24.900000,24.900000,0
2009-08-06,24.900000,26.150000,24.469999,25.670000,25.670000,0
2009-08-07,24.709999,24.950001,23.980000,24.760000,24.760000,0
2009-08-10,24.760000,25.820000,24.760000,24.990000,24.990000,0
2009-08-11,24.980000,26.980000,24.980000,25.990000,25.990000,0
2009-08-12,25.990000,26.500000,25.110001,25.450001,25.450001,0
2009-08-13,25.340000,26.150000,24.709999,24.709999,24.709999,0
2009-08-14,24.770000,25.940001,24.260000,24.270000,24.270000,0
2009-08-17,24.270000,28.389999,24.270000,27.889999,27.889999,0
2009-08-18,27.889999,27.889999,26.080000,26.180000,26.180000,0
2009-08-19,28.080000,28.139999,26.139999,26.260000,26.260000,0
2009-08-20,26.450001,26.450001,24.750000,25.090000,25.090000,0
2009-08-21,24.490000,25.059999,23.910000,25.010000,25.010000,0
2009-08-24,25.010000,25.700001,25.010000,25.139999,25.139999,0
2009-08-25,25.129999,25.129999,23.680000,24.920000,24.920000,0
2009-08-26,24.910000,25.559999,24.690001,24.950001,24.950001,0
2009-08-27,25.129999,25.889999,24.430000,24.680000,24.680000,0
2009-08-28,24.440001,25.500000,24.280001,24.760000,24.760000,0
2009-08-31,24.760000,27.010000,24.760000,26.010000,26.010000,0
2009-09-01,26.010000,29.230000,26.000000,29.150000,29.150000,0
2009-09-02,29.139999,29.570000,28.410000,28.900000,28.900000,0
2009-09-03,28.900000,28.900000,26.980000,27.100000,27.100000,0
2009-09-04,26.980000,26.980000,24.860001,25.260000,25.260000,0
2009-09-08,25.260000,26.150000,25.260000,25.620001,25.620001,0
2009-09-09,25.660000,25.930000,24.230000,24.320000,24.320000,0
2009-09-10,24.400000,24.760000,22.820000,23.549999,23.549999,0
2009-09-11,23.490000,24.330000,22.480000,24.150000,24.150000,0
2009-09-14,25.389999,25.389999,23.320000,23.860001,23.860001,0
2009-09-15,23.900000,24.270000,23.070000,23.420000,23.420000,0
2009-09-16,23.290001,23.920000,22.780001,23.690001,23.690001,0
2009-09-17,23.990000,24.070000,22.790001,23.650000,23.650000,0
2009-09-18,23.650000,24.430000,23.139999,23.920000,23.920000,0
2009-09-21,25.340000,25.510000,23.709999,24.059999,24.059999,0
2009-09-22,23.809999,23.980000,23.059999,23.080000,23.080000,0
2009-09-23,22.900000,23.690001,22.190001,23.490000,23.490000,0
2009-09-24,23.670000,25.370001,23.440001,24.950001,24.950001,0
2009-09-25,25.180000,26.340000,24.809999,25.610001,25.610001,0
2009-09-28,26.260000,26.400000,24.850000,24.879999,24.879999,0
2009-09-29,24.879999,25.280001,24.540001,25.190001,25.190001,0
2009-09-30,25.190001,26.450001,24.760000,25.610001,25.610001,0
2009-10-01,25.980000,28.420000,25.980000,28.270000,28.270000,0
2009-10-02,29.340000,29.559999,27.980000,28.680000,28.680000,0
2009-10-05,29.340000,29.340000,26.570000,26.840000,26.840000,0
2009-10-06,26.389999,26.410000,25.190001,25.700001,25.700001,0
2009-10-07,25.780001,25.820000,24.570000,24.680000,24.680000,0
2009-10-08,24.680000,24.690001,23.900000,24.180000,24.180000,0
2009-10-09,24.389999,24.540001,22.990000,23.120001,23.120001,0
2009-10-12,23.120001,23.530001,22.670000,23.010000,23.010000,0
2009-10-13,23.000000,24.070000,22.740000,22.990000,22.990000,0
2009-10-14,22.080000,22.889999,21.549999,22.860001,22.860001,0
2009-10-15,23.510000,23.530001,21.490000,21.719999,21.719999,0
2009-10-16,21.719999,22.600000,20.980000,21.430000,21.430000,0
2009-10-19,21.410000,22.459999,20.910000,21.490000,21.490000,0
2009-10-20,21.549999,21.760000,20.900000,20.900000,20.900000,0
2009-10-21,20.900000,22.480000,20.100000,22.219999,22.219999,0
2009-10-22,22.219999,22.770000,20.330000,20.690001,20.690001,0
2009-10-23,20.700001,22.590000,20.340000,22.270000,22.270000,0
2009-10-26,23.059999,24.860001,21.889999,24.309999,24.309999,0
2009-10-27,24.379999,25.219999,24.030001,24.830000,24.830000,0
2009-10-28,24.830000,27.940001,24.830000,27.910000,27.910000,0
2009-10-29,27.160000,27.190001,24.680000,24.760000,24.760000,0
2009-10-30,24.760000,31.590000,24.760000,30.690001,30.690001,0
2009-11-02,30.700001,31.840000,28.070000,29.780001,29.780001,0
2009-11-03,30.620001,30.799999,28.770000,28.809999,28.809999,0
2009-11-04,28.809999,28.809999,26.610001,27.719999,27.719999,0
2009-11-05,27.280001,27.389999,25.410000,25.430000,25.430000,0
2009-11-06,26.170000,26.170000,24.059999,24.190001,24.190001,0
2009-11-09,24.190001,24.240000,22.780001,23.150000,23.150000,0
2009-11-10,23.150000,23.530001,22.780001,22.840000,22.840000,0
2009-11-11,22.840000,23.680000,21.610001,23.040001,23.040001,0
2009-11-12,23.040001,24.610001,22.910000,24.240000,24.240000,0
2009-11-13,24.250000,24.430000,23.219999,23.360001,23.360001,0
2009-11-16,23.360001,23.420000,22.020000,22.889999,22.889999,0
2009-11-17,22.809999,23.330000,22.270000,22.410000,22.410000,0
2009-11-18,22.350000,22.650000,21.629999,21.629999,21.629999,0
2009-11-19,21.629999,24.200001,21.629999,22.629999,22.629999,0
2009-11-20,23.450001,23.450001,22.139999,22.190001,22.190001,0
2009-11-23,21.980000,21.980000,20.900000,21.160000,21.160000,0
2009-11-24,21.280001,21.870001,20.350000,20.469999,20.469999,0
2009-11-25,20.230000,20.570000,20.049999,20.480000,20.480000,0
2009-11-27,25.750000,25.930000,23.120001,24.740000,24.740000,0
2009-11-30,24.950001,25.570000,24.190001,24.510000,24.510000,0
2009-12-01,24.510000,24.510000,21.879999,21.920000,21.920000,0
2009-12-02,21.889999,22.190001,21.010000,21.120001,21.120001,0
2009-12-03,21.150000,22.500000,20.610001,22.459999,22.459999,0
2009-12-04,21.180000,22.760000,20.620001,21.250000,21.250000,0
2009-12-07,22.320000,22.459999,21.600000,22.100000,22.100000,0
2009-12-08,23.280001,23.969999,22.840000,23.690001,23.690001,0
2009-12-09,23.209999,24.200001,22.540001,22.660000,22.660000,0
2009-12-10,22.660000,22.660000,21.770000,22.320000,22.320000,0
2009-12-11,21.450001,22.309999,21.389999,21.590000,21.590000,0
2009-12-14,21.590000,21.590000,20.570000,21.150000,21.150000,0
2009-12-15,21.090000,21.870001,20.910000,21.490000,21.490000,0
2009-12-16,20.889999,21.200001,20.459999,20.540001,20.540001,0
2009-12-17,21.889999,22.860001,21.400000,22.510000,22.510000,0
2009-12-18,21.840000,23.020000,21.680000,21.680000,21.680000,0
2009-12-21,21.459999,21.510000,20.280001,20.490000,20.490000,0
2009-12-22,20.389999,20.400000,19.540001,19.540001,19.540001,0
2009-12-23,19.540001,19.969999,19.350000,19.709999,19.709999,0
2009-12-24,19.670000,19.670000,19.250000,19.469999,19.469999,0
2009-12-28,20.290001,20.530001,19.900000,19.930000,19.930000,0
2009-12-29,19.870001,20.120001,19.620001,20.010000,20.010000,0
2009-12-30,20.360001,20.440001,19.930000,19.959999,19.959999,0
2009-12-31,19.959999,21.830000,19.889999,21.680000,21.680000,0
